1,15.2848
0.95,15.2848
0.9,15.2848
0.85,15.2848
0.8,15.2848
0.75,15.2848
0.7,15.2848
0.65,15.2848
0.6,15.2848
0.55,15.2848
0.5,15.2848
0.45,15.2848
0.4,15.2848
0.35,15.2848
0.3,15.2848
0.25,15.2848
0.2,15.2848
0.15,15.2848
0.1,15.2848
0.05,342.54
